cpu_pct_used,mem_pct_used,swap_pct_used,transient_pct_used,saswork_pct_used,xythosfs_pct_used,workspace_pct_used,high_usage,TotalRecvQ_bytes,TotalSendQ_bytes,usockets_servers,usockets_connections,tcp_active_connections,tcp_inactive_connections,active_https_conn,inactive_https_conn,enP65410s1_rx_packets,enP65410s1_rx_bytes,enP65410s1_tx_packets,enP65410s1_tx_bytes,eth0_rx_packets,eth0_rx_bytes,eth0_tx_packets,eth0_tx_bytes,lo_rx_packets,lo_rx_bytes,lo_tx_packets,lo_tx_bytes,eth1_rx_packets,eth1_rx_bytes,eth1_tx_packets,eth1_tx_bytes,date
0,23.7,95.7,0.8,0.2,59.2,66.3,,12,584,45,126,166,289,4,1,,,,,300,70598,317,66369,138,112629,138,112629,298,74317,327,67029,2025-03-24T09:21:07+00:00
1,23.8,95.7,0.8,0.2,59.2,66.3,,61,486,45,128,165,296,5,1,,,,,195,49662,214,62169,145,154410,145,154410,177,47580,229,63159,2025-03-24T09:23:07+00:00
4,23.9,95.7,0.9,0.2,59.2,66.3,,56,216,45,131,135,304,3,2,,,,,154,28392,163,47115,204,1021754,204,1021754,130,25257,174,47841,2025-03-24T09:25:07+00:00
6,24.3,95.7,1,0.2,59.2,66.3,,11,486,45,135,172,302,4,3,,,,,6124,2363698,4852,4562696,386,705638,386,705638,6859,2496761,7512,4716986,2025-03-24T09:27:07+00:00
5,24,95.7,0.9,0.2,59.2,66.3,,6,216,45,131,132,299,5,2,,,,,5430,4383630,3882,3944301,129,112156,129,112156,7520,4592345,6324,4088755,2025-03-24T09:29:07+00:00
2,24,95.7,0.9,0.2,59.2,66.3,,1077,145942,45,129,177,285,5,2,,,,,5155,3742849,3882,3643456,128,112552,128,112552,6877,3927924,6046,3786220,2025-03-24T09:31:07+00:00
12,24.6,95.6,1.5,0.2,59.2,66.3,,9,621,45,151,238,364,12,8,,,,,4444,1522983,4012,2738504,874,676955,874,676955,4534,1590621,5398,2829980,2025-03-24T09:33:07+00:00
8,24.4,95.6,1.2,0.2,59.2,66.3,,17,1159,45,141,254,337,16,6,,,,,1015,522065,1122,355919,564,1181535,564,1181535,1142,543344,1182,359879,2025-03-24T09:35:07+00:00
8,24.2,95.6,1.1,0.2,59.2,66.3,,58,314,45,136,199,323,10,3,,,,,2263,2237500,1681,1994890,591,204604,591,204604,3344,2338026,2866,2073100,2025-03-24T09:37:07+00:00
15,24.3,95.6,1.5,0.2,59.2,66.3,,82,216,45,134,141,314,4,3,,,,,2909,1441469,2966,428013,1722,524048,1722,524048,3000,1487454,2976,428673,2025-03-24T09:39:07+00:00
5,23.9,95.6,1.1,0.2,59.2,66.3,,11,574,45,131,178,338,8,2,,,,,3123,1570562,3398,574976,315,132886,315,132886,3421,1632327,3457,578546,2025-03-24T09:41:07+00:00
3,24.3,95.6,2,0.2,59.2,66.3,,5,254,45,145,217,370,10,6,,,,,2102,1047545,2169,308444,145,129241,145,129241,2188,1079405,2180,309170,2025-03-24T09:43:07+00:00
11,24.7,95.6,2.8,0.2,59.2,66.3,,12,240764,45,160,226,398,12,11,,,,,5313,2273261,5432,1559474,1560,2805183,1560,2805183,5472,2353676,5831,1584576,2025-03-24T09:45:07+00:00
5,24.5,95.6,1.3,0.2,59.2,66.3,,14,324674,45,137,228,326,12,4,,,,,373,52634,297,448686,95,107186,95,107186,354,53414,541,461982,2025-03-24T09:47:07+00:00
10,24.5,95.6,1.2,0.2,59.2,66.3,,11,278697,45,136,178,325,8,3,,,,,2524,281541,1233,5170575,335,428332,335,428332,2524,316112,4511,5385087,2025-03-24T09:49:07+00:00
2,24.4,95.6,0.9,0.2,59.2,66.3,,5,303987,45,133,164,315,7,2,,,,,535,72394,472,471230,104,110566,104,110566,526,78543,718,484516,2025-03-24T09:51:07+00:00
8,24.7,95.6,1.3,0.3,59.2,66.3,,61,246072,46,136,230,327,11,3,,,,,1679,609004,1654,669425,412,1152432,412,1152432,1675,630856,1900,682913,2025-03-24T09:53:07+00:00
11,24.9,95.6,1.8,0.3,59.2,66.3,,13,589416,46,142,189,360,8,5,,,,,1291,378777,1154,1301407,3351,1651100,3351,1651100,1292,394698,1829,1344253,2025-03-24T09:55:07+00:00
17,25.1,95.6,2.1,0.3,59.2,66.3,,50,359070,45,146,240,355,14,5,,,,,9839,6862809,9304,7289758,2693,542377,2693,542377,12191,7154641,13363,7557084,2025-03-24T09:57:07+00:00
26,24.5,95.6,1.4,0.2,59.2,66.3,,11,272739,45,145,177,347,7,5,,,,,2568,2415284,1774,2575337,3316,518518,3316,518518,3757,2528836,3322,2674889,2025-03-24T09:59:07+00:00
20,24.2,95.5,1.6,0.2,59.2,66.3,,7,231651,45,135,185,319,9,2,,,,,4923,2430794,5021,927344,1771,336498,1771,336498,5106,2510649,5172,935630,2025-03-24T10:01:07+00:00
5,24.1,95.5,1.5,0.2,59.3,66.3,,11,248208,45,132,212,310,9,3,,,,,820,1304023,781,376505,792,272116,792,272116,1562,1363728,913,383837,2025-03-24T10:03:07+00:00
11,24,95.5,1.2,0.2,59.3,66.3,,11,309311,45,131,163,309,7,2,,,,,1685,612916,1594,653432,663,230153,663,230153,1680,635195,1869,668414,2025-03-24T10:05:07+00:00
6,24.2,95.5,1.5,0.2,59.3,66.3,,11,330466,45,132,202,316,9,3,,,,,1178,648116,1177,307339,262,129846,262,129846,1303,672111,1258,312697,2025-03-24T10:07:07+00:00
6,24.1,95.5,1.2,0.2,59.3,66.3,,8,362508,45,131,135,311,3,2,,,,,1851,757509,1864,561017,247,140063,247,140063,1866,780789,2032,570239,2025-03-24T10:09:07+00:00
1,23.8,95.5,0.8,0.2,59.3,66.3,,1795,315710,46,126,158,294,6,1,,,,,379,80261,364,204630,199,288537,199,288537,350,79326,458,209880,2025-03-24T10:11:07+00:00
4,23.9,95.5,0.8,0.2,59.3,66.3,,57,332144,45,131,164,309,5,2,,,,,437,75421,365,465263,220,164023,220,164023,432,80424,611,478691,2025-03-24T10:13:07+00:00
14,24,95.5,0.9,0.2,59.3,66.3,,18,238166,45,130,182,293,7,2,,,,,1207,222930,984,1396170,157,157712,157,157712,1203,238714,1791,1446774,2025-03-24T10:15:07+00:00
7,24.2,95.5,1.5,0.2,59.3,66.3,,74,227542,45,134,180,310,8,3,,,,,2397,909746,2384,694496,712,1006324,712,1006324,2473,948864,2553,703754,2025-03-24T10:17:07+00:00
14,24.6,95.5,1.7,0.3,59.3,66.3,,13,338619,45,139,183,326,10,6,,,,,1782,934903,1771,579045,332,259528,332,259528,1950,970172,1967,591225,2025-03-24T10:19:07+00:00
1,23.8,95.5,0.8,0.2,59.3,66.3,,14,346752,48,128,169,279,5,1,,,,,254,32377,206,300307,109,111125,109,111125,243,34024,371,309355,2025-03-24T10:21:07+00:00
0,23.8,95.3,0.8,0.2,59.3,66.3,,8,259161,45,126,153,284,4,1,,,,,296,32792,216,426377,111,111078,111,111078,288,35661,467,440057,2025-03-24T10:23:07+00:00
2,23.8,95.3,0.8,0.2,59.3,66.3,,9,365650,45,126,134,282,3,1,,,,,1379,601462,1299,719427,1336,2559823,1336,2559823,1427,622403,1638,737977,2025-03-24T10:25:07+00:00
2,24.1,95.3,0.9,0.2,59.3,66.3,,137,323778,45,129,150,293,3,2,,,,,3822,1573171,3379,1674473,148,113336,148,113336,4315,1658346,4198,1725749,2025-03-24T10:27:07+00:00
10,24.3,95.3,1.6,0.2,59.3,66.3,,10,540982,45,134,133,307,4,3,,,,,8418,5652079,6494,5905765,426,2612096,426,2612096,10778,5924090,10012,6136039,2025-03-24T10:29:07+00:00
2,24.1,95.3,0.9,0.2,59.3,66.3,,1940,290760,48,135,143,304,3,2,,,,,5185,4358478,3735,4113751,139,114155,139,114155,7322,4571363,6238,4278289,2025-03-24T10:31:07+00:00
6,24.3,95.3,0.9,0.2,59.3,66.3,,66,229341,45,137,176,319,4,4,,,,,234,32151,199,275995,2116,333589,2116,333589,228,34284,335,283477,2025-03-24T10:33:07+00:00
5,24.3,95.3,0.9,0.2,59.3,66.3,,16,479609,45,138,147,321,3,3,,,,,1488,1669268,799,2008278,292,129134,292,129134,2408,1746432,2071,2089482,2025-03-24T10:35:07+00:00
3,24.1,95.3,0.9,0.2,59.3,66.3,,8,283785,45,131,161,292,5,2,,,,,2214,1930200,1549,2704507,211,169490,211,169490,3186,2023898,3134,2801359,2025-03-24T10:37:07+00:00
4,24.1,95.3,0.9,0.2,59.3,66.3,,14,332626,45,131,128,288,3,2,,,,,1880,1177785,1745,1138860,1297,2298162,1297,2298162,2222,1225930,2240,1168164,2025-03-24T10:39:07+00:00
11,24,95.3,1.2,0.2,59.3,66.3,,1685,336585,45,138,179,299,7,3,,,,,2976,969615,2921,1424640,563,949236,563,949236,3049,1015726,3374,1452876,2025-03-24T10:41:07+00:00
8,24.3,95.3,1.6,0.2,59.3,66.3,,15,235975,45,138,227,317,11,3,,,,,4320,3325139,3884,2895740,2210,1454760,2210,1454760,5615,3470342,5245,2973604,2025-03-24T10:43:07+00:00
6,23.9,95.3,0.9,0.2,59.3,66.3,,13,121502,45,131,176,292,6,2,,,,,543,153395,496,397224,438,175007,438,175007,549,160901,697,408276,2025-03-24T10:45:07+00:00
2,24.2,95.3,0.9,0.2,59.3,66.3,,98,216576,45,133,150,300,5,2,,,,,301,37187,226,427352,142,115065,142,115065,299,40958,463,440282,2025-03-24T10:47:07+00:00
12,24.4,95.3,1.3,0.2,59.3,66.3,,102,313173,45,135,146,307,5,2,,,,,3002,1459033,3016,722958,113,114775,113,114775,3116,1507838,3186,732270,2025-03-24T10:49:07+00:00
8,24.3,95.3,0.9,0.2,59.3,66.3,,11,16026,45,133,144,296,3,2,,,,,3236,2619251,3180,925718,370,145591,370,145591,3227,2662274,3519,944164,2025-03-24T10:51:07+00:00
6,24.8,95.3,0.9,0.3,59.3,66.3,,11,486,45,139,162,312,3,4,,,,,168,38428,175,51246,154,276078,154,276078,164,39769,184,51840,2025-03-24T10:53:07+00:00
4,24.4,95.3,0.9,0.3,59.3,66.3,,9,378,45,137,161,303,5,2,,,,,156,34225,160,45700,134,113569,134,113569,151,35249,170,46360,2025-03-24T10:55:07+00:00
6,24.6,95.3,0.9,0.3,59.3,66.3,,11,486,45,142,151,317,4,3,,,,,141,29576,151,43795,166,116151,166,116151,140,31173,161,44455,2025-03-24T10:57:07+00:00
3,23.9,95.3,0.8,0.2,59.3,66.3,,50,184062,45,133,140,286,4,2,,,,,1014,313124,827,1078801,550,845272,550,845272,1031,327695,1450,1119919,2025-03-24T10:59:07+00:00
1,24,95.3,0.8,0.2,59.3,66.3,,100,378,45,133,153,287,4,2,,,,,197,43847,209,56793,143,113913,143,113913,184,42826,217,57321,2025-03-24T11:01:07+00:00
5,24.5,95.3,0.9,0.2,59.3,66.3,,63,594,45,136,167,299,4,3,,,,,170,33072,187,45943,141,113809,141,113809,155,31274,194,46405,2025-03-24T11:03:07+00:00
3,24.6,95.3,0.9,0.2,59.3,66.3,,7,270,45,136,136,292,3,3,,,,,165,28782,177,42911,146,114043,146,114043,137,24834,188,43637,2025-03-24T11:05:07+00:00
2,24.1,95.3,1.2,0.2,59.3,66.3,,138,594,45,132,174,271,5,3,,,,,654,520654,854,110096,7091,7157542,7091,7157542,834,540943,864,110756,2025-03-24T11:07:07+00:00
4,24,95.3,0.9,0.2,59.3,66.3,,7,270,45,132,121,277,3,3,,,,,133,19759,141,34435,137,113819,137,113819,126,20412,151,35095,2025-03-24T11:09:07+00:00
3,23.9,95.3,0.8,0.2,59.3,66.3,,6,216,45,129,145,269,5,2,,,,,144,21185,150,35476,143,113127,143,113127,137,21992,158,36004,2025-03-24T11:11:07+00:00
1,23.9,95.3,0.8,0.2,59.3,66.3,,8,324,45,129,154,270,3,2,,,,,138,23137,148,36247,131,112654,131,112654,133,23992,158,36907,2025-03-24T11:13:07+00:00
5,24,95.3,0.8,0.2,59.3,66.3,,8,410,45,134,137,267,3,3,,,,,285,95762,297,60569,521,953524,521,953524,282,99289,308,61295,2025-03-24T11:15:07+00:00
3,23.9,95.3,0.8,0.2,59.3,66.3,,12,540,45,131,153,297,4,2,,,,,159,32917,176,45926,116,111692,116,111692,151,33432,184,46454,2025-03-24T11:17:07+00:00
1,23.9,95.3,0.8,0.2,59.3,66.3,,9,378,45,131,125,284,4,2,,,,,144,27961,155,43317,118,111652,118,111652,138,28834,164,43911,2025-03-24T11:19:07+00:00
1,23.9,95.3,0.8,0.2,59.3,66.3,,59,378,45,129,154,275,3,2,,,,,260,73671,285,75179,199,238478,199,238478,250,75201,307,76631,2025-03-24T11:21:07+00:00
5,23.9,95.3,0.8,0.2,59.3,66.3,,9,378,45,129,157,274,4,2,,,,,140,26325,155,42794,109,110720,109,110720,137,27776,165,43454,2025-03-24T11:23:06+00:00
2,23.9,95.3,0.9,0.2,59.3,66.3,,462,1495,45,131,135,281,3,2,,,,,1389,1030268,1823,225980,1890,2740187,1890,2740187,1774,1071203,1835,226848,2025-03-24T11:25:07+00:00
2,24.1,95.3,0.9,0.2,59.3,66.3,,14,648,45,130,165,276,4,3,,,,,4465,1866462,4067,1477282,173,117336,173,117336,5022,1962020,4740,1521776,2025-03-24T11:27:07+00:00
2,24.1,95.3,0.9,0.2,59.3,66.3,,5,162,45,130,119,275,5,3,,,,,5587,4826103,4071,4407730,140,114857,140,114857,8042,5066040,6739,4583818,2025-03-24T11:29:07+00:00
2,24.1,95.3,0.9,0.2,59.3,66.3,,10,514,45,130,148,278,4,3,,,,,4688,3019173,3823,2534019,161,114913,161,114913,6058,3174656,5288,2630753,2025-03-24T11:31:07+00:00
3,24.1,95.3,0.9,0.2,59.3,66.3,,97,378,45,130,155,278,3,3,,,,,140,20615,156,35307,120,111457,120,111457,133,21366,166,35967,2025-03-24T11:33:07+00:00
4,24.1,95.3,0.9,0.2,59.3,66.3,,62,665,45,130,140,277,4,3,,,,,1834,2065140,1451,1664147,264,174507,264,174507,2939,2162812,2374,1725065,2025-03-24T11:35:07+00:00
3,24.1,95.2,0.9,0.2,59.3,66.3,,63,594,45,128,152,274,3,3,,,,,343,90835,355,81875,172,117225,172,117225,342,95260,368,82733,2025-03-24T11:37:06+00:00
13,24.3,95.2,1.1,0.2,59.3,66.3,,15,4403,45,133,136,292,5,4,,,,,3055,1484530,3337,606395,7929,7150473,7929,7150473,3291,1542129,3368,608441,2025-03-24T11:39:07+00:00
1,23.8,95.2,0.8,0.2,59.3,66.3,,11,486,45,127,153,267,5,2,,,,,150,23661,166,37636,127,111971,127,111971,142,24486,176,38296,2025-03-24T11:41:07+00:00
1,23.7,95.2,0.8,0.2,59.3,66.3,,12,540,45,121,170,237,3,2,,,,,188,47802,205,63413,183,156096,183,156096,190,49819,222,64535,2025-03-24T11:43:07+00:00
4,23.9,95.2,0.9,0.2,59.3,66.3,,5,162,46,126,129,245,4,3,,,,,295,99418,307,71347,323,153921,323,153921,289,102141,321,72271,2025-03-24T11:45:07+00:00
2,24.1,95.2,0.9,0.2,59.3,66.3,,374,2058,45,126,143,249,3,3,,,,,158,26389,173,42022,121,111804,121,111804,137,23591,183,42638,2025-03-24T11:47:07+00:00
2,24.2,95.2,0.9,0.2,59.3,66.3,,11,486,45,126,122,251,3,3,,,,,155,28398,170,48069,92,11480,92,11480,136,26126,181,48795,2025-03-24T11:49:06+00:00
2,24.2,95.2,0.9,0.2,59.3,66.3,,9,379,45,126,146,248,4,3,,,,,161,31155,182,50190,136,112436,136,112436,143,29033,193,50916,2025-03-24T11:51:07+00:00
2,24.2,95.2,0.9,0.2,59.3,66.3,,64,648,45,124,180,247,4,3,,,,,219,38732,254,49241,133,112133,133,112133,214,41139,263,49835,2025-03-24T11:53:07+00:00
2,24.2,95.2,0.9,0.3,59.3,66.3,,61,486,45,124,146,251,4,3,,,,,180,38146,219,53583,184,163016,184,163016,181,40688,229,54243,2025-03-24T11:55:07+00:00
3,24.2,95.2,0.9,0.3,59.3,66.3,,73,1080,45,124,188,263,8,3,,,,,225,47113,234,51104,110,110937,110,110937,224,50153,244,51764,2025-03-24T11:57:07+00:00
4,23.7,95.2,0.8,0.2,59.3,66.3,,9,378,45,121,117,250,4,2,,,,,152,22982,173,40255,135,112387,135,112387,150,24924,181,40807,2025-03-24T11:59:07+00:00
1,23.7,95.2,0.8,0.2,59.3,66.3,,6,216,45,121,136,245,3,2,,,,,193,45224,208,57692,193,157691,193,157691,185,45948,219,58418,2025-03-24T12:01:07+00:00
0,23.7,95.2,0.8,0.2,59.3,66.3,,8,400,45,121,203,257,8,2,,,,,298,70946,315,77481,186,160913,186,160913,297,74305,330,78471,2025-03-24T12:03:07+00:00
0,23.7,95.2,0.8,0.2,59.3,66.3,,7,270,45,123,129,263,2,2,,,,,186,30079,206,42265,114,111119,114,111119,173,30559,216,42925,2025-03-24T12:05:07+00:00
1,23.7,95.2,0.8,0.2,59.3,66.3,,12,540,45,121,183,253,7,2,,,,,320,66771,342,70258,110,111088,110,111088,313,70042,352,70918,2025-03-24T12:07:07+00:00
1,23.7,95.2,0.8,0.2,59.3,66.3,,5,162,45,121,112,252,3,2,,,,,145,22331,159,37063,132,112228,132,112228,136,22869,169,37723,2025-03-24T12:09:07+00:00
2,23.7,95.2,0.8,0.2,59.3,66.3,,57,270,45,121,134,248,4,2,,,,,174,26933,191,40141,108,110833,108,110833,162,27394,201,40801,2025-03-24T12:11:07+00:00
2,23.7,95.2,0.8,0.2,59.3,66.3,,60,3320,45,121,152,248,3,2,,,,,139,24734,158,42721,110,110937,110,110937,135,26105,166,43249,2025-03-24T12:13:07+00:00
0,23.7,95.2,0.8,0.2,59.3,66.3,,7,1512,45,121,133,240,4,2,,,,,185,30732,207,46149,120,111431,120,111431,161,28031,218,46875,2025-03-24T12:15:07+00:00
1,23.7,95.2,0.8,0.2,59.3,66.3,,8,368,45,121,144,225,3,2,,,,,746,372163,776,211088,198,196801,198,196801,825,384197,835,214982,2025-03-24T12:17:07+00:00
4,23.8,95.2,0.9,0.2,59.3,66.3,,9,378,45,124,121,233,3,3,,,,,160,25193,174,38697,190,119421,190,119421,141,22483,183,39291,2025-03-24T12:19:07+00:00
4,23.9,95.2,0.9,0.2,59.3,66.3,,94,594,45,124,182,251,7,3,,,,,845,466232,801,417305,433,141719,433,141719,980,486225,953,427337,2025-03-24T12:21:07+00:00
0,23.7,95.2,0.8,0.2,59.3,66.3,,10,432,45,121,155,238,3,2,,,,,5963,1238330,6091,1146126,136,190038,136,190038,6067,1327929,6101,1146786,2025-03-24T12:23:07+00:00
1,23.7,95.2,0.8,0.2,59.3,66.3,,9,378,45,123,130,246,3,2,,,,,146,24894,160,42617,115,111171,115,111171,136,25448,170,43277,2025-03-24T12:25:07+00:00
2,24,95.2,0.9,0.2,59.3,66.3,,7,270,45,126,142,256,3,3,,,,,4362,1735004,3998,1353603,160,115889,160,115889,4862,1829152,4590,1392675,2025-03-24T12:27:07+00:00
2,24,95.2,0.9,0.2,59.3,66.3,,88,540,42,122,125,260,4,3,,,,,5136,4038062,3795,3729547,150,114193,150,114193,7124,4240427,6092,3881149,2025-03-24T12:29:07+00:00
2,24,95.2,0.9,0.2,59.3,66.3,,60,432,42,122,138,258,3,3,,,,,5150,4543510,3639,4163233,169,115475,169,115475,7516,4771579,6257,4336081,2025-03-24T12:31:07+00:00
2,24,95.2,0.9,0.2,59.3,66.3,,98,540,42,120,140,248,3,3,,,,,254,50663,251,218870,129,130263,129,130263,264,54797,362,226196,2025-03-24T12:33:06+00:00
2,24,95.2,0.9,0.2,59.3,66.3,,12,178509,42,120,135,245,3,3,,,,,3270,3539551,1550,4659528,249,125689,249,125689,5262,3716759,4616,4851744,2025-03-24T12:35:07+00:00
3,24,95.2,0.9,0.2,59.3,66.3,,11,486,42,120,146,243,3,3,,,,,254,68876,260,70304,177,115654,177,115654,243,68677,273,71162,2025-03-24T12:37:07+00:00
3,24,95.2,0.9,0.2,59.3,66.3,,13,594,42,120,121,247,2,3,,,,,265,65065,294,73927,348,170802,348,170802,254,66936,309,74917,2025-03-24T12:39:07+00:00
1,23.6,95.2,0.8,0.2,59.3,66.3,,58,324,42,114,151,231,6,1,,,,,139,19565,164,36197,228,133337,228,133337,131,20236,174,36857,2025-03-24T12:41:07+00:00
2,23.6,95.2,0.8,0.2,59.3,66.3,,95,270,42,116,149,239,3,1,,,,,144,25346,167,43631,182,122585,182,122585,136,26087,177,44291,2025-03-24T12:43:07+00:00
5,23.7,95.2,0.9,0.2,59.3,66.3,,45,270,42,119,139,243,5,2,,,,,297,105475,323,79954,541,200400,541,200400,299,109540,335,80710,2025-03-24T12:45:07+00:00
3,24,95.2,0.9,0.2,59.3,66.3,,49,486,42,119,144,241,3,2,,,,,166,36469,188,51617,130,135158,130,135158,159,37584,202,52541,2025-03-24T12:47:07+00:00
3,24.1,95.2,0.9,0.2,59.3,66.3,,10,432,42,119,118,243,3,2,,,,,148,25641,169,43644,141,112549,141,112549,136,25738,178,44238,2025-03-24T12:49:07+00:00
2,24.2,95.2,1.5,0.2,59.3,66.3,,11,486,42,122,151,252,5,3,,,,,148,21980,175,37423,127,111821,127,111821,134,21678,185,38083,2025-03-24T12:51:07+00:00
3,24.1,95.2,0.9,0.2,59.3,66.3,,10,432,42,119,172,242,5,2,,,,,344,88672,362,101411,178,247528,178,247528,340,92477,390,103259,2025-03-24T12:53:07+00:00
2,24.1,95.2,0.9,0.3,59.3,66.3,,59,378,42,119,149,250,5,2,,,,,155,31739,172,45107,131,112152,131,112152,145,31983,182,45767,2025-03-24T12:55:07+00:00
3,24.1,95.2,0.9,0.3,59.3,66.3,,569,1560,42,119,193,253,7,2,,,,,153,29419,175,48782,127,111821,127,111821,136,27271,184,49376,2025-03-24T12:57:07+00:00
2,23.8,95.2,1.4,0.2,59.3,66.3,,7,314,42,119,134,251,5,2,,,,,215,41251,233,49425,1563,154700,1563,154700,184,37888,244,50151,2025-03-24T12:59:06+00:00
0,23.7,95.2,0.8,0.2,59.3,66.3,,7,270,42,116,146,239,5,1,,,,,172,31096,201,48175,135,112237,135,112237,163,32163,209,48703,2025-03-24T13:01:07+00:00
2,23.7,95.2,1.4,0.2,59.3,66.3,,7,270,42,120,198,261,9,1,,,,,3087,1525482,3172,635774,103,110573,103,110573,3196,1575147,3236,639998,2025-03-24T13:03:07+00:00
0,23.7,95.2,0.8,0.2,59.3,66.3,,11,486,42,118,135,248,3,1,,,,,154,26404,166,44283,114,111866,114,111866,143,26994,176,44955,2025-03-24T13:05:07+00:00
0,23.7,95.2,0.8,0.2,59.3,66.3,,8,324,42,120,141,258,3,1,,,,,145,21382,155,35437,109,111037,109,111037,137,22137,165,36097,2025-03-24T13:07:07+00:00
2,23.6,95.2,0.8,0.2,59.3,66.3,,10,432,45,124,120,258,4,1,,,,,1872,296398,1900,292379,861,530753,861,530753,1859,320282,1918,293680,2025-03-24T13:09:07+00:00
4,23.8,95.2,0.9,0.2,59.3,66.3,,9,378,42,123,158,268,7,2,,,,,738,301436,722,260485,515,156118,515,156118,780,314229,767,263455,2025-03-24T13:11:07+00:00
1,23.7,95.2,0.8,0.2,59.3,66.3,,98,270,42,120,152,270,3,1,,,,,134,19128,147,34506,103,110573,103,110573,126,19729,157,35166,2025-03-24T13:13:07+00:00
3,23.8,95.2,0.8,0.2,59.3,66.3,,58,361,42,123,135,277,4,2,,,,,292,97559,307,68417,226,217342,226,217342,285,100394,317,69077,2025-03-24T13:15:07+00:00
1,23.7,95.2,0.8,0.2,59.3,66.3,,46,324,42,120,149,272,3,1,,,,,223,49943,256,64896,197,156684,197,156684,219,52054,274,66084,2025-03-24T13:17:07+00:00
7,23.9,95.2,1.1,0.2,59.3,66.3,,11,4409,42,125,157,289,6,2,,,,,2661,1285448,2775,462082,299,547172,299,547172,2808,1331549,2802,463924,2025-03-24T13:19:07+00:00
4,23.8,95.2,0.9,0.2,59.3,66.3,,1925,378,42,125,160,277,4,2,,,,,207,38583,232,52660,148,134420,148,134420,196,39857,241,53254,2025-03-24T13:21:07+00:00
3,23.9,95.2,0.9,0.2,59.3,66.3,,13,654,42,127,169,299,4,2,,,,,1652,912979,1798,245902,2505,1973904,2505,1973904,1756,938291,1809,246628,2025-03-24T13:23:07+00:00
0,24,95.2,0.9,0.2,59.3,66.3,,59,378,42,128,144,302,4,3,,,,,311,81400,318,87063,132,115023,132,115023,289,80595,331,87921,2025-03-24T13:25:07+00:00
2,24.2,95.2,0.9,0.2,59.3,66.3,,58,368,42,131,160,318,4,4,,,,,4556,2169114,4028,1797307,190,121419,190,121419,5300,2277799,4916,1855975,2025-03-24T13:27:07+00:00
3,24.2,95.2,0.9,0.2,59.3,66.3,,9,497,42,131,127,297,3,3,,,,,5293,4479876,3756,4025179,157,114851,157,114851,7556,4685898,6276,4191499,2025-03-24T13:29:07+00:00
2,24.2,95.2,0.9,0.2,59.3,66.3,,201496,190199,42,131,160,301,5,3,,,,,4963,3841224,3744,3463653,150,114193,150,114193,6824,4032386,5854,3602897,2025-03-24T13:31:07+00:00
3,24.2,95.2,0.9,0.2,59.3,66.3,,4,108,42,131,161,301,3,3,,,,,135,17509,148,34160,104,13674,104,13674,126,18058,158,34820,2025-03-24T13:33:06+00:00
3,24.2,95.2,0.9,0.2,59.3,66.3,,10,432,42,133,139,299,3,3,,,,,264,284522,260,209349,122,113128,122,113128,415,297354,370,216609,2025-03-24T13:35:07+00:00
4,24.2,95.2,0.9,0.2,59.3,66.3,,8,368,42,129,147,290,3,3,,,,,1305,1532668,844,1406652,177,117910,177,117910,2152,1606469,1712,1463940,2025-03-24T13:37:07+00:00
3,24.2,95.2,0.9,0.2,59.3,66.3,,10,1511,45,133,126,291,4,3,,,,,917,1007929,570,978095,214,145160,214,145160,1453,1055396,1178,1018223,2025-03-24T13:39:07+00:00
2,23.9,95.2,0.8,0.2,59.3,66.3,,8,324,42,126,149,281,6,2,,,,,140,18808,147,34958,115,111197,115,111197,131,19427,157,35618,2025-03-24T13:41:07+00:00
0,23.9,95.2,0.8,0.2,59.3,66.3,,47,216,42,126,155,281,4,2,,,,,128,21824,133,39956,107,110781,107,110781,126,23440,143,40616,2025-03-24T13:43:07+00:00
4,24.1,95.2,0.9,0.2,59.3,66.3,,701,270,42,129,135,290,3,3,,,,,335,105602,365,66601,219,206384,219,206384,326,108717,375,67261,2025-03-24T13:45:07+00:00
3,24.4,95.2,0.9,0.2,59.3,66.3,,12,540,42,129,148,292,3,3,,,,,342,78732,365,91776,150,123800,150,123800,329,81845,375,92550,2025-03-24T13:47:07+00:00
3,24.4,95.2,0.9,0.2,59.3,66.3,,11,486,42,131,126,301,3,3,,,,,934,362900,1039,158843,151,116226,151,116226,985,378328,1051,159635,2025-03-24T13:49:07+00:00
2,24.4,95.2,0.9,0.3,59.3,66.3,,15,702,42,131,152,302,3,3,,,,,434,149345,496,131278,343,454923,343,454923,436,155487,529,133456,2025-03-24T13:51:07+00:00
3,24.4,95.2,0.9,0.3,59.3,66.3,,4,108,42,131,151,300,2,3,,,,,148,25817,171,43672,129,111925,129,111925,140,26614,180,44266,2025-03-24T13:53:07+00:00
6,24.6,95.2,0.9,0.3,59.3,66.3,,12,584,42,137,148,313,3,5,,,,,267,53240,277,56898,2413,387946,2413,387946,257,55488,286,57536,2025-03-24T13:55:07+00:00
3,24.5,95.2,3.1,0.3,59.3,66.3,,71,492,42,134,182,299,6,4,,,,,1563,577509,1767,480320,1033,2243758,1033,2243758,1546,595348,1906,489494,2025-03-24T13:57:07+00:00
1,24,95.2,0.8,0.2,59.3,66.3,,8,324,42,128,137,287,5,2,,,,,270,55421,291,64145,104,110625,104,110625,247,54059,302,64871,2025-03-24T13:59:07+00:00
