cpu_pct_used,mem_pct_used,swap_pct_used,transient_pct_used,saswork_pct_used,xythosfs_pct_used,workspace_pct_used,high_usage,TotalRecvQ_bytes,TotalSendQ_bytes,usockets_servers,usockets_connections,tcp_active_connections,tcp_inactive_connections,active_https_conn,inactive_https_conn,enP65410s1_rx_packets,enP65410s1_rx_bytes,enP65410s1_tx_packets,enP65410s1_tx_bytes,eth0_rx_packets,eth0_rx_bytes,eth0_tx_packets,eth0_tx_bytes,lo_rx_packets,lo_rx_bytes,lo_tx_packets,lo_tx_bytes,eth1_rx_packets,eth1_rx_bytes,eth1_tx_packets,eth1_tx_bytes,date
6,24,99.4,0.9,0.3,64.8,66.9,,6,216,45,126,146,257,5,5,,,,,67,15274,70,26807,2213,2078844,2213,2078844,63,15201,80,27467,2025-03-27T09:31:07+00:00
3,23.8,99.4,0.9,0.3,64.8,66.9,,95,378,45,122,153,247,3,3,,,,,46,9644,45,23320,172,121213,172,121213,47,10310,55,23980,2025-03-27T09:33:07+00:00
3,23.9,99.4,0.9,0.3,64.8,66.9,,16,756,45,122,137,244,3,3,,,,,66,13699,70,25965,126,115404,126,115404,60,13397,80,26625,2025-03-27T09:35:07+00:00
1,23.6,99.3,0.8,0.2,64.8,66.9,,9,325371,45,119,163,234,6,2,,,,,499,44802,228,1065720,129,118668,129,118668,488,49612,908,1110600,2025-03-27T09:37:07+00:00
3,23.5,99.3,1.1,0.2,64.8,66.9,,10,508,45,119,134,226,4,2,,,,,5031,1619042,3960,4679067,667,4303406,667,4303406,5031,1688464,6630,4855183,2025-03-27T09:39:07+00:00
1,23.5,99.3,0.8,0.2,64.8,66.9,,757,223674,45,117,139,221,4,2,,,,,1929,142579,766,4620237,178,304151,178,304151,1928,168772,3668,4777173,2025-03-27T09:41:07+00:00
1,23.6,99.3,0.8,0.2,64.8,66.9,,1066,188683,45,119,147,231,4,2,,,,,2010,216018,1041,4407431,323,572892,323,572892,1998,240445,3717,4552067,2025-03-27T09:43:07+00:00
5,23.7,99.3,0.9,0.3,64.8,66.9,,53,3758,45,124,128,253,4,3,,,,,1339,680427,1188,968651,1193,2750755,1193,2750755,1444,702716,1718,997457,2025-03-27T09:45:07+00:00
3,24,99.3,0.9,0.3,64.8,66.9,,61,529,45,124,148,251,3,3,,,,,1417,406880,1269,1443882,298,224751,298,224751,1417,422946,2004,1492616,2025-03-27T09:47:07+00:00
3,24.2,99.3,0.9,0.3,64.8,66.9,,29,3370,45,132,123,269,4,5,,,,,64,11179,63,26943,138,116518,138,116518,55,10734,73,27603,2025-03-27T09:49:07+00:00
5,24.3,99.3,1,0.3,64.8,66.9,,10,432,45,127,142,258,3,4,,,,,61,11362,64,24867,90,11376,90,11376,55,11073,74,25527,2025-03-27T09:51:06+00:00
4,24.4,99.3,1,0.3,64.8,66.9,,13,594,45,129,159,266,3,4,,,,,63,12311,66,25336,152,116484,152,116484,56,11984,76,25996,2025-03-27T09:53:07+00:00
4,24.4,99.3,1,0.4,64.8,66.9,,8,324,45,129,141,268,5,4,,,,,67,14761,74,26406,114,116052,114,116052,62,14539,84,27066,2025-03-27T09:55:07+00:00
3,24.4,99.3,1,0.4,64.8,66.9,,62,584,45,133,149,271,4,4,,,,,2463,794298,2465,346567,126,119000,126,119000,2450,826472,2477,347359,2025-03-27T09:57:07+00:00
1,23.7,99.3,0.8,0.2,64.8,66.9,,59,378,45,125,128,260,4,2,,,,,60,8168,69,23847,108,114196,108,114196,48,7033,79,24507,2025-03-27T09:59:07+00:00
6,24.1,99.3,3.3,0.3,64.8,66.9,,53,432,45,133,166,270,3,4,,,,,180,304397,180,157084,110,114467,110,114467,355,317720,264,162628,2025-03-27T10:01:07+00:00
6,24.1,99.2,3.5,0.3,64.8,66.9,,10,486,45,131,183,266,3,4,,,,,55,7546,58,22891,123,114976,123,114976,47,7041,68,23551,2025-03-27T10:03:07+00:00
3,24.3,99.2,2,0.3,64.9,66.9,,13,638,45,132,199,296,5,5,,,,,586,712910,438,649695,641,166318,641,166318,961,745034,769,671541,2025-03-27T10:05:07+00:00
3,23.9,99.2,0.9,0.3,64.9,66.9,,69,4252,45,128,170,286,4,3,,,,,3896,1464600,3918,537850,2236,5870361,2236,5870361,3904,1519628,3934,538906,2025-03-27T10:07:07+00:00
1,23.7,99.2,0.8,0.2,64.9,66.9,,10,432,45,129,122,285,3,2,,,,,99,21940,110,33664,392,163168,392,163168,71,19174,121,34390,2025-03-27T10:09:07+00:00
0,23.7,99.2,0.8,0.2,64.9,66.9,,8,324,45,130,141,286,4,3,,,,,107,25290,121,45157,142,119832,142,119832,83,20877,137,46213,2025-03-27T10:11:07+00:00
1,23.7,99.2,0.8,0.2,64.9,66.9,,1881,1932,45,130,151,283,3,3,,,,,71,10976,78,28870,99,113874,99,113874,48,6828,89,29596,2025-03-27T10:13:07+00:00
1,23.7,99.2,0.8,0.2,64.9,66.9,,9,378,45,130,135,287,3,3,,,,,64,12943,67,24811,117,114638,117,114638,57,12547,77,25471,2025-03-27T10:15:07+00:00
0,23.7,99.2,0.8,0.2,64.9,66.9,,121,324,45,128,150,271,3,3,,,,,70,8887,73,24023,112,114404,112,114404,53,7144,83,24683,2025-03-27T10:17:07+00:00
1,23.7,99.2,0.8,0.2,64.9,66.9,,62,540,45,128,125,269,3,3,,,,,67,11388,73,25327,131,115686,131,115686,59,10900,83,25987,2025-03-27T10:19:07+00:00
2,23.7,99.2,0.8,0.2,64.9,66.9,,424,2112,45,130,147,272,3,3,,,,,56,7316,63,23372,132,115592,132,115592,48,6825,73,24032,2025-03-27T10:21:07+00:00
1,23.8,99.2,0.8,0.2,64.9,66.9,,7,463,45,130,153,272,4,3,,,,,1043,523148,1079,194088,815,1946154,815,1946154,1092,540713,1113,196068,2025-03-27T10:23:07+00:00
0,23.9,99.2,0.8,0.3,64.9,66.9,,6,216,45,131,144,272,3,3,,,,,66,10499,69,24421,143,116286,143,116286,54,9365,79,25081,2025-03-27T10:25:07+00:00
1,23.9,99.2,0.8,0.3,64.9,66.9,,9,378,45,130,170,268,6,4,,,,,62,8069,69,23679,114,114656,114,114656,50,6962,79,24339,2025-03-27T10:27:07+00:00
1,23.9,99.2,0.8,0.3,64.9,66.9,,208,108,45,130,114,267,3,4,,,,,71,10642,76,24467,134,115696,134,115696,57,9262,86,25127,2025-03-27T10:29:07+00:00
1,23.9,99.2,0.8,0.3,64.9,66.9,,50,394,45,130,142,265,3,4,,,,,192,50894,182,68999,143,117634,143,117634,168,48356,199,70121,2025-03-27T10:31:07+00:00
1,23.6,99.2,0.8,0.2,64.9,66.9,,55,162,45,127,152,258,5,3,,,,,76,13310,82,30041,121,115166,121,115166,54,9298,93,30767,2025-03-27T10:33:07+00:00
0,23.6,99.2,0.8,0.2,64.9,66.9,,8,324,45,127,131,252,3,3,,,,,78,14754,85,30646,130,115610,130,115610,56,10687,96,31372,2025-03-27T10:35:07+00:00
3,23.6,99.2,0.8,0.2,64.9,66.9,,109,324,45,127,142,262,3,3,,,,,67,8726,66,25413,140,116008,140,116008,59,8389,76,26073,2025-03-27T10:37:07+00:00
0,23.6,99.1,0.8,0.2,64.9,66.9,,5,162,48,129,120,244,3,3,,,,,70,8771,72,25034,149,116476,149,116476,61,8392,82,25694,2025-03-27T10:39:07+00:00
1,23.6,98.7,0.8,0.2,64.9,66.9,,154,2166,45,127,145,249,3,3,,,,,68,9565,91,25942,122,115072,122,115072,60,9242,101,26602,2025-03-27T10:41:07+00:00
7,23.7,98.7,0.8,0.2,64.9,66.9,,11,486,45,129,155,257,3,3,,,,,90,21586,105,32659,175,161314,175,161314,84,21552,115,33319,2025-03-27T10:43:07+00:00
4,23.7,98.7,0.9,0.2,64.9,66.9,,59,378,45,130,135,258,3,4,,,,,74,12821,85,26912,168,137183,168,137183,62,11903,95,27572,2025-03-27T10:45:07+00:00
2,24.1,98.7,0.9,0.2,64.9,66.9,,1175,2106,45,130,146,261,3,4,,,,,63,7529,80,24389,114,114508,114,114508,54,7070,90,25049,2025-03-27T10:47:07+00:00
3,24.1,98.7,0.9,0.2,64.9,66.9,,9,378,45,132,119,265,3,4,,,,,60,9084,67,24343,108,114344,108,114344,53,8715,77,25003,2025-03-27T10:49:07+00:00
2,24.1,98.7,0.9,0.2,64.9,66.9,,9,400,46,132,141,263,3,4,,,,,66,8343,74,24183,113,114456,113,114456,51,6827,84,24843,2025-03-27T10:51:07+00:00
3,24.1,98.7,0.9,0.3,64.9,66.9,,16,756,45,132,162,266,3,4,,,,,96,24359,115,38124,132,122709,132,122709,90,24560,128,38982,2025-03-27T10:53:07+00:00
3,24.1,98.7,0.9,0.3,64.9,66.9,,8,324,45,130,138,247,4,4,,,,,66,6988,68,23166,111,113816,111,113816,49,5257,78,23826,2025-03-27T10:55:07+00:00
6,24.2,98.7,0.9,0.3,64.9,66.9,,51,594,45,133,148,265,4,5,,,,,110,61449,114,49131,486,324160,486,324160,119,62836,133,50385,2025-03-27T10:57:07+00:00
1,23.7,98.7,0.8,0.2,64.9,66.9,,712,2202,45,127,135,249,4,3,,,,,74,10732,92,29780,114,114508,114,114508,46,5860,103,30506,2025-03-27T10:59:07+00:00
2,23.9,98.7,0.9,0.2,64.9,66.9,,63,594,45,128,158,252,5,4,,,,,66,10543,74,28972,126,115280,126,115280,46,6790,85,29698,2025-03-27T11:01:07+00:00
5,24,98.7,1.2,0.2,64.9,66.9,,5,3030,45,133,160,267,4,5,,,,,2435,882592,2466,558878,117,114664,117,114664,2472,915376,2476,559446,2025-03-27T11:03:07+00:00
3,23.9,98.7,0.9,0.2,64.9,66.9,,5,202794,45,128,156,246,4,4,,,,,3054,9851258,3621,3056426,116,114586,116,114586,9302,10305797,5477,3178922,2025-03-27T11:05:07+00:00
3,23.9,98.7,0.9,0.3,64.9,66.9,,12,643,45,128,146,235,3,4,,,,,1582,582188,1550,465414,331,172226,331,172226,1626,606493,1677,473796,2025-03-27T11:07:07+00:00
1,23.7,98.7,0.8,0.2,64.9,66.9,,9,655,45,125,117,225,3,3,,,,,64,9329,74,24394,139,115957,139,115957,56,8950,84,25054,2025-03-27T11:09:07+00:00
0,23.6,98.7,0.8,0.2,64.9,66.9,,6,216,45,123,133,219,3,3,,,,,57,7817,62,23155,127,115333,127,115333,44,6536,70,23683,2025-03-27T11:11:07+00:00
1,23.7,98.7,0.8,0.2,64.9,66.9,,50,378,45,123,156,217,4,3,,,,,57,8182,55,22537,146,116321,146,116321,46,7240,65,23197,2025-03-27T11:13:07+00:00
3,23.7,98.6,0.8,0.2,64.9,66.9,,10,475,45,126,130,230,3,4,,,,,161,64777,172,38778,138,133386,138,133386,157,66391,182,39438,2025-03-27T11:15:07+00:00
4,23.7,97.7,0.8,0.2,64.9,66.9,,55,162,45,123,150,247,3,3,,,,,59,7155,61,23073,122,114924,122,114924,46,5940,70,23667,2025-03-27T11:17:07+00:00
4,23.8,97.7,1.4,0.2,64.9,66.9,,8,324,45,133,138,273,5,6,,,,,2198,924044,2245,443782,138,116090,138,116090,2271,958451,2254,444172,2025-03-27T11:19:07+00:00
14,24.2,97.7,2.5,0.2,64.9,66.9,,2185,11257,45,144,233,323,12,7,,,,,18059,8215942,17787,5235880,867,387989,867,387989,19862,8586485,19202,5329674,2025-03-27T11:21:07+00:00
30,24.6,97.7,1.9,0.2,64.9,66.9,,8,534,45,144,249,336,14,8,,,,,3157,1353312,3351,585303,3269,670617,3269,670617,3294,1406018,3364,586117,2025-03-27T11:23:07+00:00
11,24.8,97.7,1.9,0.2,64.9,66.9,,18,864,45,144,202,349,9,8,,,,,1138,494919,1155,243773,2554,569358,2554,569358,1138,509032,1185,245753,2025-03-27T11:25:07+00:00
6,24,97.7,1.7,0.2,64.9,66.9,,7,427,45,139,212,338,11,6,,,,,3815,2565465,3285,2209757,1430,312191,1430,312191,4816,2682013,4346,2279783,2025-03-27T11:27:07+00:00
10,24.6,97.7,1.9,0.2,64.9,66.9,,12,540,45,142,188,336,10,9,,,,,222,94474,224,64109,3780,479267,3780,479267,218,96550,236,64913,2025-03-27T11:29:07+00:00
12,24.7,97.7,2.3,0.2,64.9,66.9,,64,2596,45,150,237,399,11,11,,,,,1782,890859,1967,402386,2177,315755,2177,315755,1947,925950,2055,408134,2025-03-27T11:31:07+00:00
